feature,chi2_score,p_value
similar,0.6923076923076923,0.40538055645894244
exactly,0.6923076923076923,0.40538055645894244
understand,0.6923076923076923,0.40538055645894244
entered,0.6923076923076923,0.40538055645894244
office,0.6923076923076923,0.40538055645894244
distance,0.6923076923076923,0.40538055645894244
third,0.6923076923076923,0.40538055645894244
welcome,0.6923076923076923,0.40538055645894244
working,0.6756756756756757,0.41107977872331536
short,0.6756756756756757,0.41107977872331536
paid,0.6712328767123288,0.4126221000979181
girls,0.6666666666666666,0.4142161782425251
bellhop,0.6666666666666666,0.4142161782425251
frustrated,0.6666666666666666,0.4142161782425251
passed,0.6666666666666666,0.4142161782425251
incredible,0.6666666666666666,0.4142161782425251
dump,0.6666666666666666,0.4142161782425251
connect,0.6666666666666666,0.4142161782425251
function,0.6666666666666666,0.4142161782425251
realize,0.6666666666666666,0.4142161782425251
rudeness,0.6666666666666666,0.4142161782425251
themselves,0.6666666666666666,0.4142161782425251
indeed,0.6666666666666666,0.4142161782425251
feet,0.6666666666666666,0.4142161782425251
vending,0.6666666666666666,0.4142161782425251
neighborhood,0.6666666666666666,0.4142161782425251
reluctantly,0.6666666666666666,0.4142161782425251
lighting,0.6666666666666666,0.4142161782425251
posted,0.6666666666666666,0.4142161782425251
anymore,0.6666666666666666,0.4142161782425251
someplace,0.6666666666666666,0.4142161782425251
opening,0.6666666666666666,0.4142161782425251
goodness,0.6666666666666666,0.4142161782425251
upstairs,0.6666666666666666,0.4142161782425251
headache,0.6666666666666666,0.4142161782425251
prefer,0.6666666666666666,0.4142161782425251
incompetent,0.6666666666666666,0.4142161782425251
horribly,0.6666666666666666,0.4142161782425251
match,0.6666666666666666,0.4142161782425251
trendy,0.6666666666666666,0.4142161782425251
slippers,0.6666666666666666,0.4142161782425251
equipment,0.6666666666666666,0.4142161782425251
lounge,0.6666666666666666,0.4142161782425251
30am,0.6666666666666666,0.4142161782425251
blew,0.6666666666666666,0.4142161782425251
reached,0.6666666666666666,0.4142161782425251
employees,0.6666666666666666,0.4142161782425251
massage,0.6666666666666666,0.4142161782425251
moldy,0.6666666666666666,0.4142161782425251
10th,0.6666666666666666,0.4142161782425251
effort,0.6666666666666666,0.4142161782425251
odd,0.6666666666666666,0.4142161782425251
channel,0.6666666666666666,0.4142161782425251
places,0.6666666666666666,0.4142161782425251
chocolate,0.6666666666666666,0.4142161782425251
toilet,0.6666666666666666,0.4142161782425251
help,0.6666666666666666,0.4142161782425251
exception,0.6666666666666666,0.4142161782425251
occupied,0.6666666666666666,0.4142161782425251
accommodating,0.6666666666666666,0.4142161782425251
required,0.6666666666666666,0.4142161782425251
fit,0.6666666666666666,0.4142161782425251
500,0.6666666666666666,0.4142161782425251
decent,0.6666666666666666,0.4142161782425251
wash,0.6666666666666666,0.4142161782425251
ground,0.6666666666666666,0.4142161782425251
men,0.6666666666666666,0.4142161782425251
mouth,0.6666666666666666,0.4142161782425251
birthday,0.6666666666666666,0.4142161782425251
appalled,0.6666666666666666,0.4142161782425251
alone,0.6666666666666666,0.4142161782425251
messed,0.6666666666666666,0.4142161782425251
unhappy,0.6666666666666666,0.4142161782425251
appears,0.6666666666666666,0.4142161782425251
billed,0.6666666666666666,0.4142161782425251
blanket,0.6666666666666666,0.4142161782425251
sadly,0.6666666666666666,0.4142161782425251
safe,0.6666666666666666,0.4142161782425251
refrigerator,0.6666666666666666,0.4142161782425251
replacement,0.6666666666666666,0.4142161782425251
numerous,0.6666666666666666,0.4142161782425251
sites,0.6666666666666666,0.4142161782425251
pleasure,0.6666666666666666,0.4142161782425251
everywhere,0.6666666666666666,0.4142161782425251
terms,0.6666666666666666,0.4142161782425251
bag,0.6666666666666666,0.4142161782425251
polite,0.6666666666666666,0.4142161782425251
classy,0.6666666666666666,0.4142161782425251
both,0.6428571428571429,0.4226780741706353
might,0.6410256410256411,0.4233396415824435
key,0.6410256410256411,0.4233396415824435
loud,0.6410256410256411,0.4233396415824435
having,0.6206896551724138,0.4307911212275326
weren,0.6153846153846154,0.43276758066778465
done,0.6097560975609756,0.43487965849578347
different,0.6097560975609756,0.43487965849578347
outside,0.6097560975609756,0.43487965849578347
rather,0.6097560975609756,0.43487965849578347
stuff,0.6,0.4385780260809997
glass,0.6,0.4385780260809997
mold,0.6,0.4385780260809997
additional,0.6,0.4385780260809997
spa,0.6,0.4385780260809997
job,0.6,0.4385780260809997
continued,0.6,0.4385780260809997
save,0.6,0.4385780260809997
planned,0.6,0.4385780260809997
poorly,0.6,0.4385780260809997
trouble,0.6,0.4385780260809997
son,0.6,0.4385780260809997
front,0.5901639344262295,0.44235573329514033
offered,0.5813953488372093,0.44576590791484216
care,0.5714285714285714,0.4496917979688908
near,0.5714285714285714,0.4496917979688908
monaco,0.5714285714285714,0.4496917979688908
rooms,0.5581395348837209,0.4550108249342736
better,0.5364238410596026,0.46391859318742856
paper,0.5333333333333333,0.4652088184521417
late,0.5319148936170213,0.4658029092418442
attention,0.5294117647058824,0.46685427082272524
opened,0.5294117647058824,0.46685427082272524
attitude,0.5294117647058824,0.46685427082272524
others,0.5294117647058824,0.46685427082272524
and,0.5281437125748503,0.46738832839630917
hole,0.5,0.47950012218695337
sight,0.5,0.47950012218695337
navy,0.5,0.47950012218695337
conveniently,0.5,0.47950012218695337
compensate,0.5,0.47950012218695337
frequent,0.5,0.47950012218695337
compared,0.5,0.47950012218695337
brick,0.5,0.47950012218695337
machines,0.5,0.47950012218695337
luckily,0.5,0.47950012218695337
yeah,0.5,0.47950012218695337
blankets,0.5,0.47950012218695337
rates,0.5,0.47950012218695337
style,0.5,0.47950012218695337
foot,0.5,0.47950012218695337
quite,0.5,0.47950012218695337
pulled,0.5,0.47950012218695337
explain,0.5,0.47950012218695337
training,0.5,0.47950012218695337
fall,0.5,0.47950012218695337
dollar,0.5,0.47950012218695337
packed,0.5,0.47950012218695337
hairs,0.5,0.47950012218695337
shame,0.5,0.47950012218695337
dead,0.5,0.47950012218695337
comfort,0.5,0.47950012218695337
nicely,0.5,0.47950012218695337
setting,0.5,0.47950012218695337
normally,0.5,0.47950012218695337
such,0.49019607843137253,0.48383985139356833
offer,0.49019607843137253,0.48383985139356833
isn,0.47368421052631576,0.4912971242158932
house,0.47368421052631576,0.4912971242158932
yes,0.47368421052631576,0.4912971242158932
visiting,0.47368421052631576,0.4912971242158932
eat,0.47368421052631576,0.4912971242158932
worth,0.4716981132075472,0.4922069926558157
couldn,0.4716981132075472,0.4922069926558157
especially,0.47058823529411764,0.4927166772270877
ended,0.47058823529411764,0.4927166772270877
another,0.45714285714285713,0.49896229860376107
valet,0.4444444444444444,0.5049850750938457
warm,0.42857142857142855,0.5126907602619235
lost,0.42857142857142855,0.5126907602619235
ask,0.42105263157894735,0.5164122683960384
everything,0.4098360655737705,0.522052723715288
limited,0.4,0.5270892568655381
ate,0.4,0.5270892568655381
picked,0.4,0.5270892568655381
upset,0.4,0.5270892568655381
assigned,0.4,0.5270892568655381
true,0.4,0.5270892568655381
gross,0.4,0.5270892568655381
regular,0.4,0.5270892568655381
meet,0.4,0.5270892568655381
stopped,0.4,0.5270892568655381
carry,0.4,0.5270892568655381
channels,0.4,0.5270892568655381
glad,0.4,0.5270892568655381
already,0.4,0.5270892568655381
stain,0.4,0.5270892568655381
200,0.4,0.5270892568655381
insisted,0.4,0.5270892568655381
renovated,0.4,0.5270892568655381
remote,0.4,0.5270892568655381
middle,0.4,0.5270892568655381
modern,0.391304347826087,0.5316145768816123
huge,0.391304347826087,0.5316145768816123
impressed,0.391304347826087,0.5316145768816123
desk,0.3890675241157556,0.5327899582520015
something,0.38461538461538464,0.5351434523977505
restaurant,0.38461538461538464,0.5351434523977505
bathroom,0.3764705882352941,0.5394981968180632
few,0.373134328358209,0.5413007280472232
couple,0.36,0.5485062355001471
name,0.36,0.5485062355001471
sent,0.36,0.5485062355001471
changed,0.36,0.5485062355001471
extremely,0.34782608695652173,0.5553463166714221
resolved,0.3333333333333333,0.5637028616507731
super,0.3333333333333333,0.5637028616507731
overlooking,0.3333333333333333,0.5637028616507731
resort,0.3333333333333333,0.5637028616507731
supervisor,0.3333333333333333,0.5637028616507731
ample,0.3333333333333333,0.5637028616507731
bulbs,0.3333333333333333,0.5637028616507731
reserve,0.3333333333333333,0.5637028616507731
support,0.3333333333333333,0.5637028616507731
information,0.3333333333333333,0.5637028616507731
42,0.3333333333333333,0.5637028616507731
overlooked,0.3333333333333333,0.5637028616507731
summary,0.3333333333333333,0.5637028616507731
among,0.3333333333333333,0.5637028616507731
surely,0.3333333333333333,0.5637028616507731
restful,0.3333333333333333,0.5637028616507731
overcharged,0.3333333333333333,0.5637028616507731
inexcusable,0.3333333333333333,0.5637028616507731
overbooked,0.3333333333333333,0.5637028616507731
marathon,0.3333333333333333,0.5637028616507731
burns,0.3333333333333333,0.5637028616507731
bus,0.3333333333333333,0.5637028616507731
suit,0.3333333333333333,0.5637028616507731
suffice,0.3333333333333333,0.5637028616507731
displeasure,0.3333333333333333,0.5637028616507731
gets,0.3333333333333333,0.5637028616507731
sucks,0.3333333333333333,0.5637028616507731
malfunctioning,0.3333333333333333,0.5637028616507731
signs,0.3333333333333333,0.5637028616507731
research,0.3333333333333333,0.5637028616507731
marketing,0.3333333333333333,0.5637028616507731
palm,0.3333333333333333,0.5637028616507731
activities,0.3333333333333333,0.5637028616507731
1st,0.3333333333333333,0.5637028616507731
sympathy,0.3333333333333333,0.5637028616507731
rent,0.3333333333333333,0.5637028616507731
drab,0.3333333333333333,0.5637028616507731
bored,0.3333333333333333,0.5637028616507731
rented,0.3333333333333333,0.5637028616507731
volume,0.3333333333333333,0.5637028616507731
repaired,0.3333333333333333,0.5637028616507731
bothering,0.3333333333333333,0.5637028616507731
painfully,0.3333333333333333,0.5637028616507731
repeat,0.3333333333333333,0.5637028616507731
box,0.3333333333333333,0.5637028616507731
pain,0.3333333333333333,0.5637028616507731
brands,0.3333333333333333,0.5637028616507731
swear,0.3333333333333333,0.5637028616507731
reply,0.3333333333333333,0.5637028616507731
bread,0.3333333333333333,0.5637028616507731
writing,0.3333333333333333,0.5637028616507731
breakfasts,0.3333333333333333,0.5637028616507731
reporting,0.3333333333333333,0.5637028616507731
downgrade,0.3333333333333333,0.5637028616507731
breath,0.3333333333333333,0.5637028616507731
owners,0.3333333333333333,0.5637028616507731
unload,0.3333333333333333,0.5637028616507731
makeover,0.3333333333333333,0.5637028616507731
requesting,0.3333333333333333,0.5637028616507731
caliber,0.3333333333333333,0.5637028616507731
rid,0.3333333333333333,0.5637028616507731
boat,0.3333333333333333,0.5637028616507731
sat,0.3333333333333333,0.5637028616507731
describe,0.3333333333333333,0.5637028616507731
aloof,0.3333333333333333,0.5637028616507731
sauce,0.3333333333333333,0.5637028616507731
worrying,0.3333333333333333,0.5637028616507731
group,0.3333333333333333,0.5637028616507731
advantage,0.3333333333333333,0.5637028616507731
worried,0.3333333333333333,0.5637028616507731
scale,0.3333333333333333,0.5637028616507731
states,0.3333333333333333,0.5637028616507731
guarantee,0.3333333333333333,0.5637028616507731
demand,0.3333333333333333,0.5637028616507731
scent,0.3333333333333333,0.5637028616507731
menus,0.3333333333333333,0.5637028616507731
guestroom,0.3333333333333333,0.5637028616507731
mere,0.3333333333333333,0.5637028616507731
delight,0.3333333333333333,0.5637028616507731
delays,0.3333333333333333,0.5637028616507731
unwelcome,0.3333333333333333,0.5637028616507731
cheerful,0.3333333333333333,0.5637028616507731
notified,0.3333333333333333,0.5637028616507731
decorations,0.3333333333333333,0.5637028616507731
chestnut,0.3333333333333333,0.5637028616507731
chic,0.3333333333333333,0.5637028616507731
deck,0.3333333333333333,0.5637028616507731
35,0.3333333333333333,0.5637028616507731
hall,0.3333333333333333,0.5637028616507731
alot,0.3333333333333333,0.5637028616507731
deserve,0.3333333333333333,0.5637028616507731
determined,0.3333333333333333,0.5637028616507731
opportunity,0.3333333333333333,0.5637028616507731
suburbs,0.3333333333333333,0.5637028616507731
ridiculously,0.3333333333333333,0.5637028616507731
gives,0.3333333333333333,0.5637028616507731
road,0.3333333333333333,0.5637028616507731
ordinary,0.3333333333333333,0.5637028616507731
directed,0.3333333333333333,0.5637028616507731
matched,0.3333333333333333,0.5637028616507731
includes,0.3333333333333333,0.5637028616507731
include,0.3333333333333333,0.5637028616507731
strewn,0.3333333333333333,0.5637028616507731
cardio,0.3333333333333333,0.5637028616507731
ambulance,0.3333333333333333,0.5637028616507731
cared,0.3333333333333333,0.5637028616507731
greet,0.3333333333333333,0.5637028616507731
dimly,0.3333333333333333,0.5637028616507731
streets,0.3333333333333333,0.5637028616507731
dime,0.3333333333333333,0.5637028616507731
grabbed,0.3333333333333333,0.5637028616507731
royal,0.3333333333333333,0.5637028616507731
straight,0.3333333333333333,0.5637028616507731
unsatisfactory,0.3333333333333333,0.5637028616507731
catch,0.3333333333333333,0.5637028616507731
cater,0.3333333333333333,0.5637028616507731
altogether,0.3333333333333333,0.5637028616507731
admitted,0.3333333333333333,0.5637028616507731
greasy,0.3333333333333333,0.5637028616507731
tag,0.3333333333333333,0.5637028616507731
funny,0.3333333333333333,0.5637028616507731
tall,0.3333333333333333,0.5637028616507731
transfer,0.3333333333333333,0.5637028616507731
proceeded,0.3333333333333333,0.5637028616507731
accidentally,0.3333333333333333,0.5637028616507731
produced,0.3333333333333333,0.5637028616507731
legs,0.3333333333333333,0.5637028616507731
august,0.3333333333333333,0.5637028616507731
keeping,0.3333333333333333,0.5637028616507731
explained,0.3333333333333333,0.5637028616507731
13th,0.3333333333333333,0.5637028616507731
warned,0.3333333333333333,0.5637028616507731
lets,0.3333333333333333,0.5637028616507731
lettuce,0.3333333333333333,0.5637028616507731
tourists,0.3333333333333333,0.5637028616507731
pleasing,0.3333333333333333,0.5637028616507731
tops,0.3333333333333333,0.5637028616507731
awhile,0.3333333333333333,0.5637028616507731
awoke,0.3333333333333333,0.5637028616507731
babies,0.3333333333333333,0.5637028616507731
tone,0.3333333333333333,0.5637028616507731
websites,0.3333333333333333,0.5637028616507731
exchange,0.3333333333333333,0.5637028616507731
tolerable,0.3333333333333333,0.5637028616507731
pub,0.3333333333333333,0.5637028616507731
placing,0.3333333333333333,0.5637028616507731
pulling,0.3333333333333333,0.5637028616507731
75,0.3333333333333333,0.5637028616507731
pushed,0.3333333333333333,0.5637028616507731
jeans,0.3333333333333333,0.5637028616507731
led,0.3333333333333333,0.5637028616507731
apparent,0.3333333333333333,0.5637028616507731
chips,0.3333333333333333,0.5637028616507731
private,0.3333333333333333,0.5637028616507731
lamp,0.3333333333333333,0.5637028616507731
feels,0.3333333333333333,0.5637028616507731
arrange,0.3333333333333333,0.5637028616507731
fifteen,0.3333333333333333,0.5637028616507731
ability,0.3333333333333333,0.5637028616507731
faucet,0.3333333333333333,0.5637028616507731
labor,0.3333333333333333,0.5637028616507731
popular,0.3333333333333333,0.5637028616507731
faster,0.3333333333333333,0.5637028616507731
artwork,0.3333333333333333,0.5637028616507731
lastly,0.3333333333333333,0.5637028616507731
premises,0.3333333333333333,0.5637028616507731
trust,0.3333333333333333,0.5637028616507731
latest,0.3333333333333333,0.5637028616507731
approach,0.3333333333333333,0.5637028616507731
prepaid,0.3333333333333333,0.5637028616507731
knowing,0.3333333333333333,0.5637028616507731
prepare,0.3333333333333333,0.5637028616507731
appreciate,0.3333333333333333,0.5637028616507731
layout,0.3333333333333333,0.5637028616507731
lazy,0.3333333333333333,0.5637028616507731
trickle,0.3333333333333333,0.5637028616507731
faded,0.3333333333333333,0.5637028616507731
facilities,0.3333333333333333,0.5637028616507731
accent,0.3333333333333333,0.5637028616507731
firm,0.3333333333333333,0.5637028616507731
kidding,0.3333333333333333,0.5637028616507731
flying,0.3333333333333333,0.5637028616507731
bargain,0.3333333333333333,0.5637028616507731
quieted,0.3333333333333333,0.5637028616507731
picky,0.3333333333333333,0.5637028616507731
payment,0.3333333333333333,0.5637028616507731
biggest,0.3333333333333333,0.5637028616507731
edges,0.3333333333333333,0.5637028616507731
eaten,0.3333333333333333,0.5637028616507731
pathetic,0.3333333333333333,0.5637028616507731
early,0.3333333333333333,0.5637028616507731
past,0.3333333333333333,0.5637028616507731
answered,0.3333333333333333,0.5637028616507731
eager,0.3333333333333333,0.5637028616507731
waits,0.3333333333333333,0.5637028616507731
passing,0.3333333333333333,0.5637028616507731
interesting,0.3333333333333333,0.5637028616507731
lose,0.3333333333333333,0.5637028616507731
teenagers,0.3333333333333333,0.5637028616507731
teenage,0.3333333333333333,0.5637028616507731
regarding,0.3333333333333333,0.5637028616507731
49,0.3333333333333333,0.5637028616507731
waiting,0.3333333333333333,0.5637028616507731
registered,0.3333333333333333,0.5637028616507731
ache,0.3333333333333333,0.5637028616507731
related,0.3333333333333333,0.5637028616507731
blowing,0.3333333333333333,0.5637028616507731
tasty,0.3333333333333333,0.5637028616507731
lovely,0.3333333333333333,0.5637028616507731
dropped,0.3333333333333333,0.5637028616507731
funky,0.3333333333333333,0.5637028616507731
remainder,0.3333333333333333,0.5637028616507731
answers,0.3333333333333333,0.5637028616507731
lodging,0.3333333333333333,0.5637028616507731
elected,0.3333333333333333,0.5637028616507731
bedsheets,0.3333333333333333,0.5637028616507731
lined,0.3333333333333333,0.5637028616507731
apartment,0.3333333333333333,0.5637028616507731
thus,0.3333333333333333,0.5637028616507731
accomodations,0.3333333333333333,0.5637028616507731
lines,0.3333333333333333,0.5637028616507731
radio,0.3333333333333333,0.5637028616507731
threatened,0.3333333333333333,0.5637028616507731
random,0.3333333333333333,0.5637028616507731
beautiful,0.3333333333333333,0.5637028616507731
list,0.3333333333333333,0.5637028616507731
listed,0.3333333333333333,0.5637028616507731
listen,0.3333333333333333,0.5637028616507731
fork,0.3333333333333333,0.5637028616507731
wakeup,0.3333333333333333,0.5637028616507731
pest,0.3333333333333333,0.5637028616507731
rave,0.3333333333333333,0.5637028616507731
irish,0.3333333333333333,0.5637028616507731
fortunately,0.3333333333333333,0.5637028616507731
unfortunate,0.3333333333333333,0.5637028616507731
western,0.3333333333333333,0.5637028616507731
percentage,0.3333333333333333,0.5637028616507731
receipt,0.3333333333333333,0.5637028616507731
bent,0.3333333333333333,0.5637028616507731
lock,0.3333333333333333,0.5637028616507731
freezing,0.3333333333333333,0.5637028616507731
elegance,0.3333333333333333,0.5637028616507731
halls,0.3333333333333333,0.5637028616507731
convince,0.3333333333333333,0.5637028616507731
alas,0.3333333333333333,0.5637028616507731
mr,0.3333333333333333,0.5637028616507731
served,0.3333333333333333,0.5637028616507731
headed,0.3333333333333333,0.5637028616507731
age,0.3333333333333333,0.5637028616507731
conditions,0.3333333333333333,0.5637028616507731
mostly,0.3333333333333333,0.5637028616507731
muffin,0.3333333333333333,0.5637028616507731
newly,0.3333333333333333,0.5637028616507731
needing,0.3333333333333333,0.5637028616507731
shrugged,0.3333333333333333,0.5637028616507731
hop,0.3333333333333333,0.5637028616507731
headquarters,0.3333333333333333,0.5637028616507731
muggy,0.3333333333333333,0.5637028616507731
hare,0.3333333333333333,0.5637028616507731
classic,0.3333333333333333,0.5637028616507731
mildewy,0.3333333333333333,0.5637028616507731
corridor,0.3333333333333333,0.5637028616507731
concrete,0.3333333333333333,0.5637028616507731
dangerous,0.3333333333333333,0.5637028616507731
hefty,0.3333333333333333,0.5637028616507731
holding,0.3333333333333333,0.5637028616507731
somewhat,0.3333333333333333,0.5637028616507731
snooty,0.3333333333333333,0.5637028616507731
vacuumed,0.3333333333333333,0.5637028616507731
cot,0.3333333333333333,0.5637028616507731
milk,0.3333333333333333,0.5637028616507731
specifically,0.3333333333333333,0.5637028616507731
woken,0.3333333333333333,0.5637028616507731
seemingly,0.3333333333333333,0.5637028616507731
shops,0.3333333333333333,0.5637028616507731
historic,0.3333333333333333,0.5637028616507731
alley,0.3333333333333333,0.5637028616507731
series,0.3333333333333333,0.5637028616507731
hello,0.3333333333333333,0.5637028616507731
shot,0.3333333333333333,0.5637028616507731
movies,0.3333333333333333,0.5637028616507731
humid,0.3333333333333333,0.5637028616507731
hang,0.3333333333333333,0.5637028616507731
handy,0.3333333333333333,0.5637028616507731
confusion,0.3333333333333333,0.5637028616507731
covering,0.3333333333333333,0.5637028616507731
count,0.3333333333333333,0.5637028616507731
comments,0.3333333333333333,0.5637028616507731
clerks,0.3333333333333333,0.5637028616507731
hosting,0.3333333333333333,0.5637028616507731
damp,0.3333333333333333,0.5637028616507731
slammed,0.3333333333333333,0.5637028616507731
connected,0.3333333333333333,0.5637028616507731
mirrors,0.3333333333333333,0.5637028616507731
wont,0.3333333333333333,0.5637028616507731
soak,0.3333333333333333,0.5637028616507731
hurry,0.3333333333333333,0.5637028616507731
claiming,0.3333333333333333,0.5637028616507731
highlight,0.3333333333333333,0.5637028616507731
afraid,0.3333333333333333,0.5637028616507731
highest,0.3333333333333333,0.5637028616507731
named,0.3333333333333333,0.5637028616507731
cooler,0.3333333333333333,0.5637028616507731
closing,0.3333333333333333,0.5637028616507731
sharing,0.3333333333333333,0.5637028616507731
sold,0.3333333333333333,0.5637028616507731
mistaken,0.3333333333333333,0.5637028616507731
spread,0.3333333333333333,0.5637028616507731
cooled,0.3333333333333333,0.5637028616507731
hyped,0.3333333333333333,0.5637028616507731
hideous,0.3333333333333333,0.5637028616507731
crawling,0.3333333333333333,0.5637028616507731
cooking,0.3333333333333333,0.5637028616507731
signed,0.3333333333333333,0.5637028616507731
homeless,0.3333333333333333,0.5637028616507731
smokers,0.3333333333333333,0.5637028616507731
sense,0.3333333333333333,0.5637028616507731
299,0.3333333333333333,0.5637028616507731
searched,0.3333333333333333,0.5637028616507731
mysterious,0.3333333333333333,0.5637028616507731
competent,0.3333333333333333,0.5637028616507731
neighboring,0.3333333333333333,0.5637028616507731
cups,0.3333333333333333,0.5637028616507731
agree,0.3333333333333333,0.5637028616507731
shortcomings,0.3333333333333333,0.5637028616507731
seasoned,0.3333333333333333,0.5637028616507731
closest,0.3333333333333333,0.5637028616507731
neither,0.3333333333333333,0.5637028616507731
split,0.3333333333333333,0.5637028616507731
sometimes,0.3333333333333333,0.5637028616507731
crowds,0.3333333333333333,0.5637028616507731
comfortably,0.3333333333333333,0.5637028616507731
current,0.3333333333333333,0.5637028616507731
hike,0.3333333333333333,0.5637028616507731
serves,0.3333333333333333,0.5637028616507731
nicest,0.3333333333333333,0.5637028616507731
noon,0.3333333333333333,0.5637028616507731
damage,0.3333333333333333,0.5637028616507731
seating,0.3333333333333333,0.5637028616507731
closes,0.3333333333333333,0.5637028616507731
contacted,0.3333333333333333,0.5637028616507731
wise,0.3333333333333333,0.5637028616507731
sorted,0.3333333333333333,0.5637028616507731
nickel,0.3333333333333333,0.5637028616507731
horrific,0.3333333333333333,0.5637028616507731
cry,0.3333333333333333,0.5637028616507731
museums,0.3333333333333333,0.5637028616507731
co,0.3333333333333333,0.5637028616507731
stayed,0.3201581027667984,0.571512646478787
let,0.32,0.5716076449533314
felt,0.32,0.5716076449533314
service,0.31266149870801035,0.576051557204174
each,0.3103448275862069,0.5774686624272996
yet,0.3103448275862069,0.5774686624272996
turn,0.3103448275862069,0.5774686624272996
expectations,0.3103448275862069,0.5774686624272996
think,0.30864197530864196,0.5785147215079438
about,0.30566037735849055,0.5803554409777976
however,0.30120481927710846,0.5831280913801375
pillows,0.2903225806451613,0.590013887163346
month,0.2857142857142857,0.5929800980174267
boy,0.2857142857142857,0.5929800980174267
anyway,0.2857142857142857,0.5929800980174267
experienced,0.2857142857142857,0.5929800980174267
gone,0.2857142857142857,0.5929800980174267
real,0.2857142857142857,0.5929800980174267
positive,0.2857142857142857,0.5929800980174267
dollars,0.2857142857142857,0.5929800980174267
seen,0.2857142857142857,0.5929800980174267
unable,0.2857142857142857,0.5929800980174267
areas,0.2857142857142857,0.5929800980174267
mile,0.2857142857142857,0.5929800980174267
guest,0.27586206896551724,0.5994262792958636
per,0.2727272727272727,0.6015081344405899
saw,0.2727272727272727,0.6015081344405899
needed,0.2727272727272727,0.6015081344405899
did,0.26732673267326734,0.6051306860284571
requested,0.25806451612903225,0.6114529869535041
order,0.2571428571428571,0.6120898800892569
spent,0.2571428571428571,0.6120898800892569
wifi,0.2571428571428571,0.6120898800892569
love,0.25,0.6170750774519739
speak,0.25,0.6170750774519739
none,0.25,0.6170750774519739
drinks,0.25,0.6170750774519739
holiday,0.25,0.6170750774519739
lacking,0.25,0.6170750774519739
taken,0.25,0.6170750774519739
deliver,0.25,0.6170750774519739
does,0.24324324324324326,0.6218734243307409
who,0.23809523809523808,0.6255852315243251
received,0.23076923076923078,0.6309540411841706
sound,0.2222222222222222,0.6373518882339371
guy,0.2222222222222222,0.6373518882339371
hand,0.2222222222222222,0.6373518882339371
complete,0.2222222222222222,0.6373518882339371
friend,0.2222222222222222,0.6373518882339371
queen,0.2222222222222222,0.6373518882339371
drink,0.2222222222222222,0.6373518882339371
apology,0.2222222222222222,0.6373518882339371
mattress,0.2222222222222222,0.6373518882339371
probably,0.2222222222222222,0.6373518882339371
until,0.2222222222222222,0.6373518882339371
advance,0.2222222222222222,0.6373518882339371
hear,0.21951219512195122,0.6394118528033749
talbott,0.21951219512195122,0.6394118528033749
want,0.21052631578947367,0.6463551955394902
instead,0.20930232558139536,0.6473147843885203
right,0.20512820512820512,0.6506129639327538
lumpy,0.2,0.6547208460185768
body,0.2,0.6547208460185768
hopefully,0.2,0.6547208460185768
waitress,0.2,0.6547208460185768
downhill,0.2,0.6547208460185768
uninviting,0.2,0.6547208460185768
wonder,0.2,0.6547208460185768
complaint,0.2,0.6547208460185768
dresser,0.2,0.6547208460185768
frustrating,0.2,0.6547208460185768
soap,0.2,0.6547208460185768
crew,0.2,0.6547208460185768
replied,0.2,0.6547208460185768
vacuuming,0.2,0.6547208460185768
blood,0.2,0.6547208460185768
reeked,0.2,0.6547208460185768
washed,0.2,0.6547208460185768
promptly,0.2,0.6547208460185768
pleasantly,0.2,0.6547208460185768
touched,0.2,0.6547208460185768
letting,0.2,0.6547208460185768
consider,0.2,0.6547208460185768
showing,0.2,0.6547208460185768
shut,0.2,0.6547208460185768
leaving,0.2,0.6547208460185768
uncomfortably,0.2,0.6547208460185768
attendant,0.2,0.6547208460185768
attempt,0.2,0.6547208460185768
atmosphere,0.2,0.6547208460185768
learn,0.2,0.6547208460185768
appear,0.2,0.6547208460185768
ac,0.2,0.6547208460185768
player,0.2,0.6547208460185768
appeared,0.2,0.6547208460185768
wearing,0.2,0.6547208460185768
nasty,0.2,0.6547208460185768
le,0.2,0.6547208460185768
corner,0.2,0.6547208460185768
falls,0.2,0.6547208460185768
famous,0.2,0.6547208460185768
laundry,0.2,0.6547208460185768
names,0.2,0.6547208460185768
filed,0.2,0.6547208460185768
sightseeing,0.2,0.6547208460185768
pot,0.2,0.6547208460185768
typical,0.2,0.6547208460185768
argue,0.2,0.6547208460185768
exhausted,0.2,0.6547208460185768
understaffed,0.2,0.6547208460185768
redeeming,0.2,0.6547208460185768
foul,0.2,0.6547208460185768
honestly,0.2,0.6547208460185768
eating,0.2,0.6547208460185768
rectify,0.2,0.6547208460185768
friday,0.2,0.6547208460185768
crappy,0.2,0.6547208460185768
receptionist,0.2,0.6547208460185768
5pm,0.2,0.6547208460185768
receiving,0.2,0.6547208460185768
mood,0.2,0.6547208460185768
frankly,0.2,0.6547208460185768
inviting,0.2,0.6547208460185768
belongings,0.2,0.6547208460185768
unfortunately,0.2,0.6547208460185768
heavy,0.2,0.6547208460185768
living,0.2,0.6547208460185768
accomodating,0.2,0.6547208460185768
concert,0.2,0.6547208460185768
ratings,0.2,0.6547208460185768
rated,0.2,0.6547208460185768
forget,0.2,0.6547208460185768
isnt,0.2,0.6547208460185768
range,0.2,0.6547208460185768
covers,0.2,0.6547208460185768
condition,0.2,0.6547208460185768
item,0.2,0.6547208460185768
items,0.2,0.6547208460185768
